ID;Gender;Ever_Married;Age;Graduated;Profession;Work_Experience;Spending_Score;Family_Size;Set
463327;Male;Yes;40;No;Executive;1.0;Low;5.0;Train
459824;Male;No;38;Yes;Entertainment;8.0;Low;1.0;Train
461051;Female;Yes;71;Yes;Entertainment;1.0;Average;2.0;Train
461142;Female;No;40;Yes;Engineer;1.0;Low;3.0;Train
461521;Male;Yes;68;Yes;Artist;0.0;High;2.0;Train
459422;Male;Yes;50;Yes;Entertainment;;Low;4.0;Train
467792;Male;No;21;No;Healthcare;0.0;Low;4.0;Train
467432;Male;No;29;Yes;Healthcare;;Low;3.0;Train
464016;Female;;29;Yes;Entertainment;0.0;High;1.0;Train
464654;Female;Yes;39;No;Engineer;1.0;Average;4.0;Train
459111;Male;Yes;41;Yes;Executive;0.0;Low;4.0;Train
459408;Male;No;28;No;Doctor;;Low;1.0;Train
466473;Female;No;22;No;Healthcare;0.0;Low;3.0;Train
464365;Male;No;35;Yes;Artist;;Low;1.0;Train
460046;Female;Yes;49;Yes;Artist;3.0;Low;2.0;Train
466698;Female;Yes;26;Yes;Healthcare;8.0;Low;2.0;Train
460609;Female;No;33;No;Healthcare;;Low;1.0;Train
459927;Female;No;27;No;Engineer;0.0;Low;2.0;Train
467057;Female;No;50;No;Entertainment;8.0;Low;2.0;Train
466052;Female;Yes;37;Yes;Homemaker;5.0;Low;2.0;Train
464210;Male;No;43;Yes;Marketing;0.0;Low;2.0;Train
465873;Male;No;35;Yes;Entertainment;13.0;Low;1.0;Train
459802;Female;Yes;50;Yes;Artist;1.0;Low;1.0;Train
464817;Male;No;31;Yes;Artist;7.0;Low;1.0;Train
465540;Female;Yes;29;No;Engineer;;High;2.0;Train
460845;Female;No;20;No;Healthcare;0.0;Low;2.0;Train
459072;Male;Yes;66;Yes;Entertainment;1.0;Average;2.0;Train
465694;Male;Yes;37;Yes;Healthcare;1.0;Average;2.0;Train
466381;Male;Yes;52;Yes;Artist;2.0;Average;2.0;Train
460947;Male;Yes;45;Yes;Executive;7.0;High;5.0;Train
467338;Female;No;27;Yes;Healthcare;2.0;Low;6.0;Train
467189;Female;Yes;46;Yes;Artist;1.0;High;4.0;Train
466456;Female;Yes;43;No;Doctor;9.0;Low;1.0;Train
463805;Female;No;32;No;Doctor;8.0;Low;6.0;Train
462427;Male;Yes;87;Yes;Lawyer;9.0;Low;4.0;Train
462785;Female;Yes;40;Yes;Engineer;;Average;5.0;Train
466906;Male;No;59;Yes;Artist;1.0;Low;2.0;Train
461842;Male;Yes;63;Yes;Artist;1.0;Average;3.0;Train
462229;Male;No;23;No;;0.0;Low;8.0;Train
462372;Female;Yes;65;No;Lawyer;;High;2.0;Train
462400;Male;No;47;Yes;Artist;0.0;Low;1.0;Train
466598;Female;Yes;45;Yes;Artist;9.0;Low;2.0;Train
466940;Male;Yes;79;No;Lawyer;0.0;Low;1.0;Train
461754;Male;Yes;65;No;Entertainment;1.0;High;2.0;Train
461376;Female;No;38;Yes;Healthcare;0.0;Low;2.0;Train
459427;Female;Yes;28;Yes;Healthcare;;Low;2.0;Train
462025;Male;No;20;No;Healthcare;2.0;Low;3.0;Train
465720;Female;Yes;36;Yes;Artist;1.0;Low;2.0;Train
466354;Male;No;22;No;Healthcare;0.0;Low;4.0;Train
463857;Male;Yes;56;No;Healthcare;0.0;High;4.0;Train
465849;Female;No;32;Yes;Doctor;5.0;Low;3.0;Train
464100;Female;No;33;Yes;Healthcare;1.0;Low;1.0;Train
461444;Female;Yes;68;Yes;Artist;1.0;High;2.0;Train
461828;Male;Yes;53;Yes;Artist;;Average;3.0;Train
464711;Female;Yes;38;Yes;Artist;7.0;Average;3.0;Train
462759;Male;No;22;No;Healthcare;;Low;5.0;Train
465349;Female;Yes;49;Yes;Artist;0.0;High;4.0;Train
459449;Male;Yes;43;Yes;Artist;;Low;2.0;Train
463407;Female;No;33;No;Doctor;0.0;Low;1.0;Train
466632;Female;Yes;57;Yes;Artist;1.0;High;2.0;Train
464641;Female;Yes;65;Yes;Lawyer;2.0;Low;6.0;Train
460290;Female;;50;Yes;Artist;;High;1.0;Train
462154;Male;Yes;36;Yes;Entertainment;0.0;Average;2.0;Train
464754;Female;Yes;43;No;Engineer;4.0;Average;7.0;Train
460167;Female;No;18;No;Entertainment;1.0;Low;5.0;Train
461987;Female;Yes;43;No;Engineer;1.0;Average;2.0;Train
463259;Male;Yes;75;Yes;Lawyer;0.0;Low;1.0;Train
464421;Female;Yes;27;No;Marketing;;High;4.0;Train
461628;Male;Yes;39;Yes;Healthcare;11.0;Average;2.0;Train
459126;Male;Yes;61;Yes;Artist;2.0;Low;2.0;Train
460639;Female;Yes;73;Yes;Lawyer;;Low;5.0;Train
465143;Male;No;26;Yes;Engineer;0.0;Low;5.0;Train
460860;Male;Yes;52;Yes;Artist;7.0;Average;4.0;Train
467629;Male;Yes;50;Yes;Artist;1.0;Low;1.0;Train
461720;Female;No;51;Yes;Artist;1.0;Low;1.0;Train
460086;Male;Yes;50;No;Artist;1.0;Average;3.0;Train
465832;Male;Yes;53;Yes;Executive;9.0;High;5.0;Train
467070;Male;Yes;40;No;Executive;5.0;Low;4.0;Train
459602;Female;Yes;86;No;Lawyer;;Low;1.0;Train
463541;Female;No;26;No;Healthcare;0.0;Low;3.0;Train
462431;Male;No;32;No;Entertainment;9.0;Low;4.0;Train
461387;Female;No;22;No;Healthcare;5.0;Low;3.0;Train
461693;Female;Yes;36;Yes;Artist;1.0;Average;4.0;Train
466793;Female;;62;Yes;Artist;4.0;Average;3.0;Train
466010;Female;Yes;69;No;Doctor;0.0;Low;1.0;Train
465674;Female;No;39;Yes;Entertainment;1.0;Low;2.0;Train
459405;Female;Yes;81;No;Doctor;0.0;High;2.0;Train
465989;Female;No;28;No;Healthcare;9.0;Low;2.0;Train
465598;Male;No;28;Yes;Healthcare;6.0;Low;5.0;Train
466093;Male;No;52;Yes;Entertainment;1.0;Low;5.0;Train
462773;Female;Yes;40;Yes;Artist;4.0;Average;5.0;Train
467087;Male;No;68;Yes;Lawyer;0.0;Low;;Train
465763;Female;Yes;37;No;Artist;0.0;Average;2.0;Train
462958;Male;No;26;No;Marketing;1.0;Low;5.0;Train
467056;Female;No;31;No;Homemaker;8.0;Low;1.0;Train
461990;Female;Yes;68;Yes;Lawyer;0.0;Low;2.0;Train
464480;Male;Yes;42;Yes;Artist;1.0;Average;3.0;Train
461318;Female;Yes;56;Yes;Artist;1.0;Average;6.0;Train
467398;Male;Yes;37;No;Entertainment;1.0;Low;2.0;Train
464222;Male;Yes;58;Yes;Artist;1.0;Low;1.0;Train
465427;Male;No;33;Yes;Artist;7.0;Low;1.0;Train
460652;Female;No;31;No;Homemaker;8.0;Low;1.0;Train
463642;Female;No;27;Yes;Healthcare;0.0;Low;3.0;Train
462672;Male;No;25;No;Healthcare;7.0;Low;4.0;Train
466112;Male;Yes;51;Yes;Entertainment;1.0;Average;2.0;Train
459831;Male;Yes;37;No;Engineer;8.0;Average;3.0;Train
463027;Male;Yes;69;Yes;Executive;1.0;Average;4.0;Train
462467;Female;Yes;45;No;Doctor;1.0;Low;1.0;Train
461469;Male;Yes;38;Yes;Artist;0.0;Low;2.0;Train
461562;Male;Yes;51;Yes;Artist;;Average;4.0;Train
467051;Female;No;19;No;Healthcare;0.0;Low;4.0;Train
465928;Female;No;32;Yes;Healthcare;6.0;Low;3.0;Train
462491;Male;No;31;Yes;Artist;1.0;Low;5.0;Train
460642;Male;No;19;No;Healthcare;13.0;Low;3.0;Train
460988;Male;Yes;41;Yes;Entertainment;0.0;Average;3.0;Train
460634;Female;No;39;No;Entertainment;;Low;6.0;Train
461108;Male;No;21;No;Healthcare;1.0;Low;4.0;Train
464175;Female;No;30;No;Healthcare;0.0;Low;;Train
463329;Male;No;23;No;Healthcare;0.0;Low;6.0;Train
466153;Male;Yes;65;No;Entertainment;0.0;Average;2.0;Train
467027;Male;No;31;No;Executive;4.0;Low;5.0;Train
459707;Female;Yes;74;Yes;Lawyer;;Low;;Train
466710;Female;Yes;73;No;Artist;1.0;High;2.0;Train
465616;Male;Yes;42;Yes;Doctor;9.0;Low;2.0;Train
463173;Male;No;47;Yes;Artist;0.0;Low;1.0;Train
465779;Female;No;19;No;Healthcare;0.0;Low;5.0;Train
465826;Male;Yes;45;No;Executive;3.0;Low;9.0;Train
463063;Female;No;25;No;Marketing;;Low;7.0;Train
463575;Female;No;28;Yes;Entertainment;0.0;Low;3.0;Train
466480;Female;Yes;40;Yes;Artist;;Average;2.0;Train
463175;Female;;40;No;Engineer;1.0;Low;4.0;Train
462046;Female;No;30;Yes;Doctor;8.0;Low;;Train
466075;Female;Yes;50;Yes;Engineer;1.0;Average;4.0;Train
461723;Male;No;26;Yes;Healthcare;8.0;Low;2.0;Train
460783;Male;Yes;82;Yes;Lawyer;0.0;Low;1.0;Train
465962;Male;Yes;33;Yes;Healthcare;0.0;Low;2.0;Train
462781;Male;No;50;No;Marketing;1.0;Low;2.0;Train
466020;Male;Yes;83;No;Lawyer;0.0;Low;1.0;Train
461502;Female;No;37;Yes;Artist;9.0;Low;1.0;Train
463280;Male;Yes;37;Yes;Artist;6.0;Average;2.0;Train
466936;Male;Yes;55;No;Lawyer;1.0;High;3.0;Train
460552;Male;Yes;61;Yes;Artist;0.0;Low;2.0;Train
459345;Female;Yes;39;Yes;Artist;3.0;Low;1.0;Train
464256;Male;Yes;40;Yes;Artist;0.0;Low;2.0;Train
467097;Male;Yes;55;Yes;Artist;2.0;Low;1.0;Train
462571;Male;Yes;50;Yes;Healthcare;1.0;Average;1.0;Train
463765;Male;No;26;Yes;Doctor;13.0;Low;3.0;Train
460152;Female;No;53;Yes;Artist;1.0;Low;1.0;Train
463415;Female;No;28;Yes;Healthcare;;Low;5.0;Train
459587;Female;No;32;Yes;Artist;7.0;Low;3.0;Train
460995;Female;No;31;Yes;Marketing;0.0;Low;1.0;Train
465426;Male;No;30;No;Healthcare;0.0;Low;4.0;Train
461452;Female;No;31;Yes;Doctor;0.0;Low;4.0;Train
460797;Male;Yes;47;Yes;Artist;4.0;Low;1.0;Train
466618;Male;Yes;49;Yes;Artist;3.0;Average;2.0;Train
462168;Male;Yes;37;Yes;Executive;1.0;High;3.0;Train
465338;Male;Yes;47;Yes;Artist;13.0;Average;4.0;Train
463501;Male;Yes;52;Yes;Executive;0.0;High;2.0;Train
460817;Female;No;20;No;Entertainment;;Low;7.0;Train
459726;Male;Yes;79;No;Lawyer;0.0;High;2.0;Train
463516;Male;Yes;47;No;Executive;1.0;High;6.0;Train
466751;Female;No;20;;Healthcare;1.0;Low;4.0;Train
463359;Male;No;23;No;Healthcare;1.0;Low;4.0;Train
463488;Female;No;29;No;Engineer;9.0;Low;4.0;Train
465872;Female;No;33;Yes;Engineer;10.0;Low;1.0;Train
460588;Male;No;21;No;Healthcare;0.0;Low;4.0;Train
460236;Male;No;18;No;Healthcare;8.0;Low;4.0;Train
460802;Male;Yes;70;Yes;Lawyer;0.0;High;2.0;Train
459467;Female;Yes;56;Yes;Artist;0.0;Average;2.0;Train
466953;Male;Yes;42;Yes;Artist;2.0;Average;2.0;Train
459086;Female;No;28;No;Healthcare;1.0;Low;2.0;Train
464915;Male;Yes;41;Yes;Executive;;High;4.0;Train
460827;Male;Yes;81;Yes;Lawyer;9.0;Low;1.0;Train
464272;Male;No;30;Yes;Artist;9.0;Low;2.0;Train
461063;Male;Yes;53;No;Lawyer;0.0;Low;2.0;Train
467302;Male;No;26;Yes;Executive;9.0;Low;4.0;Train
461935;Male;Yes;51;Yes;Artist;1.0;Low;3.0;Train
459089;Male;No;19;No;Artist;9.0;Low;7.0;Train
462365;Male;Yes;75;Yes;Lawyer;0.0;High;2.0;Train
459628;Female;Yes;51;Yes;Engineer;0.0;Low;1.0;Train
467332;Female;Yes;70;Yes;Homemaker;3.0;Low;2.0;Train
460443;Female;No;38;Yes;Doctor;0.0;Low;1.0;Train
462195;Female;No;21;No;Healthcare;0.0;Low;4.0;Train
466228;Male;Yes;80;No;Lawyer;0.0;Low;1.0;Train
461952;Female;Yes;19;No;Artist;;High;2.0;Train
467589;Male;No;33;No;Entertainment;1.0;Low;1.0;Train
466107;Male;Yes;48;Yes;Entertainment;1.0;Average;6.0;Train
462199;Female;No;33;No;Healthcare;8.0;Low;3.0;Train
466452;Female;No;33;Yes;Engineer;0.0;Low;3.0;Train
467074;Female;No;31;No;Healthcare;1.0;Low;4.0;Train
464233;Female;Yes;48;Yes;Artist;1.0;Average;2.0;Train
462225;Male;Yes;49;No;Engineer;1.0;Average;8.0;Train
465970;Female;Yes;38;No;Artist;1.0;Low;1.0;Train
460094;Female;No;39;Yes;Artist;0.0;Low;1.0;Train
467428;Female;Yes;46;Yes;Entertainment;2.0;Average;2.0;Train
465623;Male;Yes;41;Yes;Artist;8.0;Average;2.0;Train
467516;Female;Yes;31;No;Artist;0.0;High;3.0;Train
462975;Male;Yes;37;Yes;Entertainment;8.0;Average;2.0;Train
462389;Female;Yes;58;No;Engineer;1.0;Low;1.0;Train
461556;Female;Yes;49;Yes;Engineer;1.0;Average;2.0;Train
465964;Female;Yes;47;No;Marketing;2.0;Low;1.0;Train
460724;Male;No;30;Yes;Healthcare;1.0;Low;4.0;Train
460660;Male;No;41;;Entertainment;6.0;Low;1.0;Train
466787;Female;Yes;33;Yes;Doctor;0.0;Low;2.0;Train
467256;Male;No;33;No;Healthcare;0.0;Low;4.0;Train
467414;Male;No;27;Yes;Healthcare;;Low;1.0;Train
466742;Male;Yes;45;No;Doctor;8.0;Low;2.0;Train
466017;Female;Yes;45;Yes;Homemaker;1.0;Low;1.0;Train
463079;Female;No;35;No;Marketing;;Low;;Train
459679;Female;No;21;No;Entertainment;1.0;Low;4.0;Train
465930;Female;No;36;Yes;Artist;9.0;Low;2.0;Train
464821;Female;Yes;56;No;;0.0;Low;1.0;Train
460175;Female;No;28;No;Artist;0.0;Low;5.0;Train
466725;Female;Yes;89;No;Lawyer;0.0;High;2.0;Train
465095;Male;Yes;48;Yes;Executive;1.0;High;4.0;Train
465452;Male;Yes;47;No;Entertainment;0.0;High;5.0;Train
463473;Male;No;23;No;Healthcare;;Low;3.0;Train
463213;Female;No;18;No;Healthcare;3.0;Low;4.0;Train
467653;Male;Yes;58;Yes;Lawyer;2.0;High;2.0;Train
463218;Male;Yes;42;No;Entertainment;9.0;Average;3.0;Train
461289;Male;No;22;No;Healthcare;0.0;Low;3.0;Train
459983;Female;Yes;50;Yes;Artist;2.0;Low;1.0;Train
465845;Female;Yes;40;Yes;Entertainment;;Low;2.0;Train
462363;Male;Yes;73;No;Executive;0.0;High;2.0;Train
460575;Female;No;27;No;Artist;;Low;;Train
461509;Male;Yes;40;Yes;Artist;1.0;Average;3.0;Train
460542;Female;Yes;81;No;Lawyer;1.0;Low;;Train
461148;Male;;37;Yes;Artist;1.0;Average;3.0;Train
464064;Female;Yes;39;No;Doctor;0.0;Low;2.0;Train
460545;Male;Yes;83;No;Lawyer;0.0;High;3.0;Train
459303;Male;Yes;55;Yes;Artist;0.0;Low;1.0;Train
462568;Male;Yes;51;Yes;Doctor;;Low;3.0;Train
462635;Male;Yes;42;No;Engineer;5.0;Average;4.0;Train
464456;Male;Yes;27;Yes;Artist;1.0;Low;4.0;Train
465106;Male;Yes;53;Yes;Executive;1.0;High;2.0;Train
467605;Female;Yes;40;Yes;Engineer;1.0;Average;7.0;Train
466116;Male;Yes;62;Yes;Artist;0.0;Average;9.0;Train
461388;Male;No;21;No;Healthcare;;Low;5.0;Train
466155;Male;Yes;40;Yes;Entertainment;1.0;Average;2.0;Train
467176;Male;No;27;No;Healthcare;1.0;Low;3.0;Train
459400;Female;Yes;84;No;Lawyer;0.0;High;2.0;Train
466784;Male;No;26;No;Doctor;4.0;Low;;Train
460320;Male;No;26;No;Artist;11.0;Low;4.0;Train
466454;Male;No;33;Yes;Entertainment;1.0;Low;1.0;Train
467028;Male;No;27;Yes;Artist;0.0;Low;1.0;Train
464827;Female;Yes;46;No;Entertainment;9.0;Average;5.0;Train
465463;Female;No;28;No;Doctor;;Low;5.0;Train
464501;Female;No;25;No;Healthcare;1.0;Low;3.0;Train
460659;Female;Yes;47;Yes;Marketing;;Average;3.0;Train
463715;Female;No;32;No;Artist;3.0;Low;4.0;Train
461028;Female;No;21;No;Healthcare;6.0;Low;4.0;Train
466766;Male;Yes;73;Yes;Lawyer;1.0;High;4.0;Train
462475;Male;Yes;35;Yes;Artist;0.0;Average;2.0;Train
465770;Male;No;52;Yes;Artist;1.0;Low;1.0;Train
466823;Male;Yes;40;Yes;Artist;1.0;Low;2.0;Train
463505;Male;No;31;Yes;Healthcare;;Low;1.0;Train
467083;Female;Yes;88;Yes;Lawyer;1.0;High;2.0;Train
467675;Female;No;39;No;;;Low;1.0;Train
464080;Female;No;41;Yes;Artist;1.0;Low;2.0;Train
462287;Female;Yes;73;Yes;Artist;;Average;2.0;Train
466503;Male;Yes;45;Yes;Artist;7.0;Average;5.0;Train
461847;Male;Yes;41;No;Entertainment;0.0;Low;4.0;Train
461447;Male;Yes;75;Yes;Lawyer;0.0;High;2.0;Train
459982;Male;No;39;Yes;Entertainment;9.0;Low;2.0;Train
463316;Female;Yes;89;No;Lawyer;0.0;High;2.0;Train
466758;Male;Yes;45;Yes;Doctor;0.0;Low;1.0;Train
464307;Female;Yes;50;Yes;Artist;1.0;Average;2.0;Train
461344;Male;Yes;43;No;Healthcare;6.0;High;2.0;Train
463353;Male;Yes;50;Yes;Executive;4.0;Average;4.0;Train
467349;Female;No;53;No;Entertainment;0.0;Low;;Train
462607;Female;;37;No;Engineer;2.0;Average;3.0;Train
467172;Male;No;40;;Artist;8.0;Low;2.0;Train
464324;Male;Yes;76;Yes;Lawyer;1.0;Low;1.0;Train
462108;Female;Yes;27;Yes;Homemaker;;Average;2.0;Train
459288;Male;Yes;41;Yes;Artist;1.0;Low;2.0;Train
460050;Male;Yes;50;Yes;Entertainment;3.0;Low;2.0;Train
464994;Male;Yes;56;Yes;Executive;8.0;High;5.0;Train
464903;Male;Yes;28;No;Entertainment;0.0;Average;2.0;Train
461251;Female;No;46;Yes;Marketing;0.0;Low;;Train
463165;Female;Yes;72;Yes;Doctor;1.0;Average;2.0;Train
460419;Female;Yes;41;No;Doctor;;Low;1.0;Train
465981;Male;No;28;No;Artist;0.0;Low;2.0;Train
465281;Female;Yes;27;Yes;Artist;8.0;Average;2.0;Train
463781;Female;No;32;No;Healthcare;2.0;Low;4.0;Train
466569;Female;No;20;No;Doctor;9.0;Low;4.0;Train
466547;Male;Yes;45;Yes;Executive;1.0;Low;5.0;Train
464631;Male;No;59;Yes;Artist;1.0;Low;2.0;Train
465957;Female;No;46;Yes;Marketing;1.0;Low;1.0;Train
459848;Male;Yes;46;Yes;Artist;1.0;Average;3.0;Train
461642;Male;No;41;Yes;Artist;9.0;Low;2.0;Train
467259;Male;Yes;70;Yes;Lawyer;1.0;High;2.0;Train
459388;Female;;25;Yes;Homemaker;;Low;1.0;Train
463439;Male;Yes;42;Yes;Artist;9.0;Average;3.0;Train
464764;Female;Yes;60;No;Engineer;1.0;High;9.0;Train
467073;Male;No;37;Yes;Engineer;9.0;Low;1.0;Train
460480;Male;No;18;No;Healthcare;0.0;Low;7.0;Train
464419;Male;Yes;52;Yes;Artist;1.0;Average;3.0;Train
463686;Female;No;32;No;Artist;2.0;Low;4.0;Train
459411;Male;Yes;74;No;Lawyer;8.0;Low;1.0;Train
463774;Male;Yes;29;Yes;Healthcare;1.0;Average;2.0;Train
463671;Male;Yes;37;Yes;Entertainment;0.0;Average;3.0;Train
466986;Male;Yes;45;No;Entertainment;1.0;Average;3.0;Train
465508;Male;No;22;No;Healthcare;1.0;Low;4.0;Train
463284;Female;Yes;60;Yes;Engineer;0.0;Low;;Train
465351;Female;Yes;51;Yes;Artist;8.0;Average;2.0;Train
464001;Male;Yes;59;Yes;Artist;0.0;Average;2.0;Train
459483;Male;Yes;55;Yes;Artist;1.0;Average;2.0;Train
466013;Male;No;22;No;Healthcare;2.0;Low;3.0;Train
459763;Male;No;18;No;Artist;;Low;4.0;Train
466490;Female;Yes;84;No;Lawyer;0.0;High;2.0;Train
463024;Male;No;35;Yes;Artist;;Low;1.0;Train
463665;Male;Yes;50;Yes;Entertainment;0.0;Average;3.0;Train
463459;Male;Yes;73;Yes;Artist;5.0;High;3.0;Train
462756;Female;No;23;No;Engineer;1.0;Low;4.0;Train
461414;Male;No;30;Yes;Entertainment;;Low;5.0;Train
463915;Female;No;21;Yes;Healthcare;0.0;Low;5.0;Train
463543;Male;No;18;No;Healthcare;1.0;Low;4.0;Train
462768;Male;Yes;46;Yes;Artist;0.0;Average;3.0;Train
461876;Male;No;32;Yes;Entertainment;9.0;Low;2.0;Train
462135;Female;No;36;Yes;Healthcare;6.0;Low;3.0;Train
458998;Male;Yes;37;No;Doctor;9.0;Low;2.0;Train
466432;Male;No;42;Yes;Entertainment;1.0;Low;1.0;Train
464722;Male;Yes;35;Yes;Doctor;1.0;Low;;Train
460389;Female;Yes;42;Yes;Healthcare;9.0;Average;2.0;Train
460663;Female;No;33;No;Homemaker;9.0;Low;1.0;Train
463484;Female;Yes;35;No;Engineer;1.0;High;2.0;Train
467771;Female;Yes;59;Yes;Artist;0.0;Average;5.0;Train
462084;Male;Yes;70;Yes;Artist;1.0;Low;1.0;Train
463621;Male;Yes;53;No;Entertainment;1.0;Low;1.0;Train
467021;Female;Yes;80;No;Lawyer;1.0;High;2.0;Train
459056;Male;Yes;56;No;Executive;;High;3.0;Train
467563;Male;Yes;39;Yes;Artist;0.0;Average;2.0;Train
459820;Female;Yes;73;Yes;Artist;;Average;3.0;Train
467306;Female;Yes;58;Yes;Artist;0.0;Average;5.0;Train
464865;Female;No;30;No;Homemaker;8.0;Low;9.0;Train
463585;Female;No;23;No;Healthcare;0.0;Low;3.0;Train
466186;Male;Yes;59;Yes;Artist;9.0;Average;4.0;Train
459619;Female;Yes;56;Yes;Doctor;0.0;Low;2.0;Train
466699;Female;Yes;40;Yes;Artist;8.0;Low;1.0;Train
465517;Female;Yes;68;Yes;Artist;1.0;Low;2.0;Train
459237;Male;No;29;Yes;Artist;1.0;Low;6.0;Train
461757;Female;Yes;55;Yes;Artist;1.0;Average;3.0;Train
466309;Male;No;21;No;Healthcare;1.0;Low;4.0;Train
466532;Female;No;19;No;Engineer;1.0;Low;4.0;Train
460832;Female;Yes;41;No;Healthcare;1.0;Average;4.0;Train
461531;Male;No;41;Yes;Artist;4.0;Low;1.0;Train
467304;Male;No;33;No;Doctor;1.0;Low;2.0;Train
463124;Male;Yes;31;No;Artist;;Average;2.0;Train
461463;Male;No;41;Yes;Artist;6.0;Low;1.0;Train
464566;Male;Yes;35;Yes;Executive;0.0;High;4.0;Train
462070;Male;Yes;41;Yes;Entertainment;9.0;Average;2.0;Train
464162;Male;Yes;81;Yes;Lawyer;;High;2.0;Train
466554;Male;No;26;No;Healthcare;0.0;Low;3.0;Train
462793;Male;Yes;42;No;Executive;3.0;High;5.0;Train
465657;Female;Yes;53;Yes;Artist;0.0;Average;2.0;Train
460530;Female;Yes;33;Yes;Entertainment;3.0;Average;3.0;Train
464045;Male;Yes;39;Yes;Artist;0.0;Low;2.0;Train
465633;Male;Yes;83;Yes;Executive;;High;2.0;Train
462905;Female;No;25;No;Artist;6.0;Low;3.0;Train
466254;Male;No;40;Yes;Entertainment;0.0;Low;2.0;Train
460617;Female;No;22;No;Healthcare;0.0;Low;4.0;Train
465468;Female;Yes;37;Yes;Artist;1.0;Average;2.0;Train
466125;Female;Yes;65;Yes;Artist;0.0;Low;2.0;Train
465207;Male;Yes;49;Yes;Artist;0.0;Average;2.0;Train
463332;Female;Yes;38;Yes;Engineer;1.0;Low;2.0;Train
459924;Female;Yes;65;Yes;Artist;0.0;Average;2.0;Train
466143;Female;Yes;48;No;Engineer;0.0;Average;5.0;Train
466375;Male;Yes;52;Yes;Entertainment;1.0;Low;4.0;Train
462951;Male;Yes;73;Yes;Lawyer;2.0;Low;1.0;Train
465654;Female;No;48;Yes;Engineer;1.0;Low;1.0;Train
460987;Male;No;25;Yes;Doctor;8.0;Low;2.0;Train
461681;Male;No;31;Yes;Healthcare;9.0;Low;3.0;Train
462820;Male;No;25;No;Entertainment;8.0;Low;9.0;Train
467518;Male;No;21;No;Doctor;0.0;Low;;Train
467525;Male;No;20;No;Healthcare;0.0;Low;4.0;Train
465876;Male;No;25;No;Executive;0.0;Low;3.0;Train
464199;Male;Yes;25;Yes;Artist;8.0;Low;2.0;Train
462746;Male;No;29;No;Entertainment;1.0;Low;3.0;Train
463261;Female;Yes;72;No;Entertainment;7.0;Average;3.0;Train
467548;Male;Yes;48;Yes;Artist;0.0;High;2.0;Train
460924;Male;No;28;No;Doctor;1.0;Low;5.0;Train
463368;Female;Yes;42;Yes;Artist;3.0;High;3.0;Train
459957;Female;Yes;32;Yes;Artist;8.0;Low;3.0;Train
459191;Male;Yes;49;Yes;Artist;0.0;Low;1.0;Train
462479;Female;Yes;55;Yes;Artist;1.0;Average;2.0;Train
466570;Female;Yes;40;Yes;Artist;0.0;Average;3.0;Train
459407;Female;No;37;Yes;Doctor;0.0;Low;3.0;Train
467331;Male;No;27;No;Healthcare;3.0;Low;4.0;Train
463377;Female;Yes;32;Yes;Homemaker;4.0;High;2.0;Train
467456;Male;Yes;36;No;Executive;7.0;High;4.0;Train
463058;Female;No;28;Yes;Homemaker;11.0;Low;1.0;Train
467401;Male;Yes;72;No;Entertainment;0.0;Average;;Train
464029;Male;No;18;No;Entertainment;1.0;Low;4.0;Train
466056;Female;No;36;Yes;Artist;1.0;Low;1.0;Train
467130;Female;Yes;29;No;Homemaker;;High;3.0;Train
465002;Female;Yes;88;Yes;Lawyer;1.0;High;2.0;Train
463155;Female;No;38;Yes;Engineer;;Low;1.0;Train
459651;Male;Yes;87;Yes;Lawyer;;Low;1.0;Train
459961;Male;Yes;51;Yes;Artist;8.0;Low;3.0;Train
466109;Male;Yes;51;Yes;Entertainment;1.0;Average;4.0;Train
461543;Male;No;31;No;Artist;3.0;Low;2.0;Train
459502;Female;Yes;47;Yes;Artist;1.0;Average;3.0;Train
459864;Female;Yes;70;No;Artist;;High;2.0;Train
460441;Male;No;31;No;Healthcare;;Low;4.0;Train
461942;Male;No;29;Yes;Healthcare;0.0;Low;6.0;Train
462755;Female;No;20;No;Healthcare;0.0;Low;;Train
465098;Female;No;41;Yes;Artist;1.0;Low;;Train
459872;Male;Yes;68;No;Entertainment;4.0;Average;2.0;Train
462053;Male;Yes;28;Yes;Artist;;Low;2.0;Train
467040;Male;No;32;Yes;Doctor;0.0;Low;4.0;Train
465079;Male;Yes;75;Yes;Lawyer;1.0;Low;1.0;Train
467697;Female;No;39;Yes;Healthcare;0.0;Low;1.0;Train
466555;Male;No;18;No;Healthcare;1.0;Low;3.0;Train
463457;Female;Yes;42;Yes;Artist;2.0;Average;2.0;Train
462653;Male;Yes;48;Yes;Executive;0.0;Average;4.0;Train
461390;Female;Yes;70;Yes;Artist;0.0;High;2.0;Train
460217;Male;Yes;45;Yes;Artist;1.0;Average;2.0;Train
463684;Female;No;29;Yes;Healthcare;0.0;Low;4.0;Train
463764;Male;Yes;50;Yes;Entertainment;1.0;Average;3.0;Train
465310;Female;No;22;No;Healthcare;0.0;Low;6.0;Train
462489;Male;Yes;46;Yes;Artist;0.0;Low;2.0;Train
465677;Male;Yes;39;No;Artist;;Low;2.0;Train
459737;Female;Yes;81;Yes;Lawyer;8.0;High;2.0;Train
465357;Female;Yes;49;Yes;Artist;1.0;Average;3.0;Train
462159;Male;No;43;Yes;Doctor;1.0;Low;;Train
461747;Male;Yes;66;Yes;Artist;1.0;High;2.0;Train
